sx,sy,sz,x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
1.28031,-0.478102,0.5,1.65609,-0.643953,0.476365,-0.507443,-0.291736,0.0121624,-1.12732,0.497553,0.0472701,-4.97064,4.17086,4918.39
1.27521,-0.474894,0.5,1.65112,-0.646691,0.476386,-0.508203,-0.280341,0.00215759,-1.12774,0.515388,0.047228,-4.976,4.15468,4930.74
1.27012,-0.471627,0.5,1.64592,-0.649378,0.476391,-0.519686,-0.268519,0.000524009,-1.1274,0.533254,0.0472175,-5.01119,4.07621,4930.42
1.26504,-0.4683,0.5,1.64095,-0.651966,0.47642,-0.496677,-0.258527,0.00289098,-1.12772,0.550998,0.0471596,-5.06257,4.24563,4929.27
1.26504,-0.4683,0.5,1.63601,-0.654398,0.476311,-0.493212,-0.24295,-0.0109506,-1.11291,0.558294,0.0473788,-4.98549,4.13802,4942.1
1.25997,-0.464915,0.5,1.63057,-0.657064,0.476582,-0.543767,-0.26634,0.0270937,-1.11179,0.576448,0.0468364,-5.31435,3.83051,4903.01
1.25492,-0.461472,0.5,1.62547,-0.659463,0.476648,-0.509218,-0.239687,0.00659775,-1.11166,0.593974,0.0467044,-5.1887,4.09072,4929.76
1.24988,-0.457973,0.5,1.62041,-0.662058,0.476937,-0.5053,-0.25923,0.0289336,-1.11161,0.612254,0.0461251,-5.48172,4.10293,4906.55
1.24485,-0.45442,0.5,1.61523,-0.664204,0.476863,-0.517923,-0.214379,-0.00744033,-1.11113,0.629352,0.0462741,-5.21688,3.98359,4943.01
1.23984,-0.450813,0.5,1.61013,-0.666416,0.477035,-0.509087,-0.220941,0.017194,-1.11088,0.646807,0.0459298,-5.4389,4.07568,4915.04
1.23484,-0.447154,0.5,1.60479,-0.668636,0.477207,-0.533846,-0.221811,0.0171732,-1.10985,0.664445,0.045586,-5.53717,3.89084,4918.59
1.22986,-0.443444,0.5,1.59982,-0.670603,0.47724,-0.496737,-0.196521,0.00334354,-1.10987,0.681476,0.0455191,-5.45211,4.15434,4932.93
1.22986,-0.443444,0.5,1.59443,-0.672639,0.477501,-0.538026,-0.203441,0.0260695,-1.09372,0.687585,0.0449972,-5.57388,3.75364,4906.69
1.2249,-0.439685,0.5,1.58955,-0.674461,0.477525,-0.487841,-0.181998,0.00238484,-1.09396,0.704328,0.0449495,-5.50349,4.12512,4935.15
1.21995,-0.435878,0.5,1.58431,-0.676313,0.477897,-0.523295,-0.185017,0.0371124,-1.09309,0.721306,0.0442065,-5.68576,3.86396,4896.73
1.21502,-0.432023,0.5,1.57882,-0.678245,0.478112,-0.548733,-0.192966,0.0215201,-1.0914,0.738664,0.0437757,-5.81434,3.69831,4917.53
1.21011,-0.428124,0.5,1.5738,-0.679858,0.478306,-0.501691,-0.161139,0.0193228,-1.09107,0.755201,0.0433888,-5.69176,4.03966,4917.71
1.20522,-0.42418,0.5,1.56856,-0.681417,0.478637,-0.523604,-0.155797,0.0331257,-1.09002,0.77171,0.0427257,-5.79805,3.85287,4903.16
1.20034,-0.420194,0.5,1.56347,-0.682814,0.478741,-0.508075,-0.139529,0.0103283,-1.08938,0.787858,0.0425189,-5.76016,3.95592,4927.81
1.19549,-0.416167,0.5,1.55825,-0.684192,0.478994,-0.52127,-0.137743,0.0252983,-1.08828,0.804075,0.0420125,-5.88023,3.86019,4909.52
1.19549,-0.416167,0.5,1.55285,-0.685626,0.479353,-0.540099,-0.143221,0.0358768,-1.07207,0.808376,0.0412942,-5.94267,3.64394,4900.45
1.19066,-0.412101,0.5,1.54781,-0.686719,0.479512,-0.50293,-0.109155,0.01589,-1.07146,0.823854,0.0409761,-5.78585,3.90861,4921.57
1.18585,-0.407996,0.5,1.54234,-0.688005,0.479865,-0.546434,-0.128543,0.0352456,-1.06947,0.840028,0.0402705,-6.06979,3.58333,4899.51
1.18106,-0.403855,0.5,1.53736,-0.688953,0.480076,-0.49763,-0.0946789,0.0210824,-1.06889,0.855295,0.0398484,-5.89422,3.93978,4916.64
1.1763,-0.399678,0.5,1.53209,-0.689914,0.480358,-0.526582,-0.0960306,0.0281953,-1.06737,0.870709,0.039284,-6.03604,3.69677,4906.78
1.17156,-0.395468,0.5,1.52686,-0.69082,0.480713,-0.522211,-0.090463,0.0355135,-1.06591,0.886055,0.038573,-6.0961,3.74933,4901.09
1.16684,-0.391226,0.5,1.5217,-0.691614,0.481091,-0.529004,-0.0813293,0.0386353,-1.06456,0.901164,0.0378184,-6.13135,3.69362,4898.65
1.16215,-0.386953,0.5,1.51651,-0.692355,0.481308,-0.518245,-0.0740103,0.0216839,-1.06307,0.916205,0.0373843,-6.15862,3.75123,4915.95
1.16215,-0.386953,0.5,1.51128,-0.693026,0.481681,-0.522354,-0.0670434,0.0372791,-1.04739,0.918218,0.036638,-6.14138,3.62443,4896.46
1.15749,-0.382652,0.5,1.50605,-0.693601,0.482017,-0.522211,-0.0574505,0.0335574,-1.0457,0.932847,0.0359662,-6.1742,3.62838,4902.46
1.15285,-0.378323,0.5,1.50065,-0.69414,0.482426,-0.539789,-0.0538777,0.0408727,-1.04341,0.947452,0.035148,-6.2551,3.50167,4894.12
1.14823,-0.373968,0.5,1.49547,-0.694758,0.482911,-0.51728,-0.0616783,0.0484768,-1.04172,0.962369,0.0341775,-6.41009,3.66396,4889.46
1.14365,-0.369589,0.5,1.49024,-0.694954,0.483138,-0.522723,-0.0195789,0.0226545,-1.03978,0.976093,0.033724,-6.16426,3.57977,4912.79
1.13909,-0.365188,0.5,1.48513,-0.695347,0.483641,-0.510194,-0.0393245,0.0502275,-1.03813,0.990479,0.0327184,-6.46466,3.67993,4884.16
1.13456,-0.360765,0.5,1.47973,-0.695549,0.484036,-0.540265,-0.0201386,0.0394525,-1.03549,1.00435,0.0319286,-6.37745,3.44067,4896.51
1.13006,-0.356323,0.5,1.47456,-0.695677,0.484337,-0.516351,-0.0128323,0.0301008,-1.03348,1.01806,0.031326,-6.41926,3.61345,4904.67
1.13006,-0.356323,0.5,1.46949,-0.695741,0.48471,-0.505955,-0.00632979,0.037291,-1.01829,1.01825,0.0305794,-6.38335,3.56868,4894.91
1.12559,-0.351863,0.5,1.46429,-0.695792,0.48525,-0.520222,-0.00507932,0.0539491,-1.01608,1.03179,0.0294994,-6.49393,3.47251,4879.52
1.12115,-0.347387,0.5,1.45899,-0.695753,0.485654,-0.529047,0.00385861,0.040313,-1.01351,1.0451,0.0286924,-6.49252,3.40076,4894.56
1.11674,-0.342896,0.5,1.45392,-0.695587,0.486,-0.506312,0.016548,0.0346233,-1.01153,1.05807,0.0279992,-6.48904,3.54975,4898.03
1.11237,-0.338393,0.5,1.44857,-0.695475,0.486644,-0.534323,0.0112602,0.0643251,-1.00862,1.07125,0.0267115,-6.6552,3.34182,4867.59
1.10802,-0.333878,0.5,1.44322,-0.695288,0.48704,-0.534704,0.0186321,0.039518,-1.0056,1.08423,0.0259203,-6.63871,3.32895,4895.87
1.10371,-0.329353,0.5,1.4381,-0.694997,0.487488,-0.511135,0.0291182,0.0447254,-1.00318,1.09693,0.025025,-6.66417,3.48175,4886.96
1.09943,-0.32482,0.5,1.43295,-0.694716,0.487925,-0.514684,0.0280047,0.043719,-1.00056,1.10969,0.0241497,-6.75539,3.419,4888.69
1.09519,-0.320281,0.5,1.42784,-0.694242,0.488279,-0.510814,0.0473931,0.0353438,-0.997961,1.12188,0.0234421,-6.68495,3.42962,4895.47
1.09519,-0.320281,0.5,1.42272,-0.693865,0.488892,-0.511766,0.0376453,0.0612912,-0.982593,1.12075,0.0222151,-6.78869,3.33659,4868.3
1.09098,-0.315737,0.5,1.41749,-0.693331,0.489305,-0.522068,0.0533715,0.0411972,-0.979547,1.13278,0.0213904,-6.72429,3.2474,4890.47
1.0868,-0.311189,0.5,1.41242,-0.692725,0.489729,-0.507062,0.0604814,0.0423495,-0.976848,1.14461,0.0205426,-6.76868,3.34616,4886.25
1.08266,-0.30664,0.5,1.40721,-0.692054,0.490268,-0.519638,0.0671268,0.0539223,-0.973665,1.15624,0.0194631,-6.81517,3.2363,4874.18
1.07856,-0.302091,0.5,1.40218,-0.691308,0.490666,-0.503096,0.0744569,0.0397205,-0.97087,1.16765,0.0186679,-6.81918,3.33404,4889.84
1.07449,-0.297544,0.5,1.39706,-0.690547,0.491126,-0.511754,0.076023,0.0459193,-0.967706,1.17901,0.0177486,-6.89518,3.2472,4881.02
1.07046,-0.292999,0.5,1.39196,-0.689669,0.491535,-0.522168,0.0898926,0.0419495,-0.964501,1.19001,0.0169293,-6.86127,3.16418,4884.53
1.07046,-0.292999,0.5,1.38689,-0.688777,0.491975,-0.505669,0.0891173,0.0439364,-0.949316,1.18733,0.0160497,-6.85723,3.18876,4881.26
1.06646,-0.28846,0.5,1.38175,-0.687828,0.492424,-0.514136,0.0948159,0.0448742,-0.945856,1.19811,0.0151513,-6.89601,3.10788,4879.96
1.06251,-0.283927,0.5,1.37668,-0.686866,0.492918,-0.506312,0.0961855,0.0493581,-0.942518,1.20882,0.0141632,-6.96332,3.15212,4875.82
1.05859,-0.279401,0.5,1.37159,-0.685764,0.493374,-0.508158,0.110018,0.0455084,-0.939009,1.21909,0.0132521,-6.92616,3.11037,4879
1.05471,-0.274886,0.5,1.36641,-0.684694,0.493968,-0.518257,0.106951,0.0593827,-0.93508,1.22942,0.0120633,-7.04281,3.02902,4864.66
1.05087,-0.270381,0.5,1.36123,-0.683612,0.494396,-0.51684,0.108113,0.0427574,-0.931075,1.23969,0.0112073,-7.06773,3.01371,4882.7
1.04708,-0.265889,0.5,1.35631,-0.682271,0.494777,-0.491592,0.133926,0.0379877,-0.927709,1.24915,0.0104468,-6.94892,3.16498,4883.42
1.04332,-0.261411,0.5,1.35141,-0.680978,0.495215,-0.489556,0.129186,0.0437756,-0.924282,1.2587,0.00957048,-7.07244,3.13872,4877.42
1.04332,-0.261411,0.5,1.3464,-0.679525,0.495655,-0.500893,0.145168,0.043987,-0.909241,1.25434,0.00868988,-6.92121,2.96426,4875.07
1.0396,-0.256948,0.5,1.34121,-0.678137,0.496118,-0.517864,0.138594,0.0462855,-0.904842,1.26357,0.00776327,-7.05223,2.845,4872.95
1.03592,-0.252503,0.5,1.33619,-0.676647,0.496527,-0.501989,0.148926,0.0407983,-0.900797,1.27243,0.0069465,-7.0222,2.94266,4878.12
1.03229,-0.248076,0.5,1.33124,-0.675204,0.497058,-0.494284,0.144168,0.0530738,-0.896859,1.28138,0.00588399,-7.13792,2.96444,4865.65
1.0287,-0.24367,0.5,1.32595,-0.673717,0.497629,-0.528832,0.148533,0.0570128,-0.891758,1.29014,0.00474262,-7.15861,2.69422,4861.98
1.02515,-0.239285,0.5,1.32128,-0.671954,0.49798,-0.466178,0.176115,0.0351205,-0.888411,1.29801,0.00403953,-6.99389,3.12181,4883.55
1.02164,-0.234923,0.5,1.31617,-0.670153,0.498349,-0.510575,0.179932,0.0368891,-0.883602,1.30569,0.00330102,-7.04591,2.73787,4876.44
1.02164,-0.234923,0.5,1.31121,-0.668401,0.498838,-0.495332,0.175037,0.048846,-0.868728,1.30043,0.00232315,-7.05898,2.79343,4864.6
1.01817,-0.230585,0.5,1.30615,-0.666542,0.499279,-0.506002,0.185696,0.0440376,-0.863928,1.30787,0.00144154,-7.02958,2.68579,4869.81
1.01475,-0.226274,0.5,1.30117,-0.664641,0.499709,-0.497344,0.189894,0.0429003,-0.859258,1.3151,0.000582695,-7.05533,2.72754,4869.85
1.01137,-0.221989,0.5,1.29624,-0.662756,0.500277,-0.492128,0.18831,0.0568133,-0.854613,1.3223,-0.000554681,-7.13483,2.73543,4855.99
1.00804,-0.217733,0.5,1.29127,-0.660748,0.500802,-0.496808,0.200636,0.0524247,-0.849696,1.32904,-0.0016042,-7.08125,2.66769,4860.88
1.00475,-0.213507,0.5,1.28649,-0.658498,0.50108,-0.477968,0.22474,0.0278023,-0.845212,1.33497,-0.00216079,-6.93246,2.76316,4882.56
1.0015,-0.209312,0.5,1.28161,-0.656324,0.501619,-0.487674,0.217208,0.0538419,-0.840302,1.34104,-0.00323868,-7.08591,2.66642,4853.35
1.0015,-0.209312,0.5,1.27671,-0.6541,0.502126,-0.489317,0.222204,0.0506562,-0.825608,1.33436,-0.00425279,-6.98503,2.56722,4858.51
0.998304,-0.20515,0.5,1.27179,-0.651788,0.502611,-0.491294,0.230993,0.0483696,-0.820455,1.33991,-0.00522113,-6.97379,2.53418,4859.16
0.995149,-0.201021,0.5,1.26673,-0.649444,0.503217,-0.518433,0.23996,0.0620544,-0.814732,1.34527,-0.00643313,-6.97341,2.3246,4843.6
0.99204,-0.196927,0.5,1.26185,-0.646984,0.50369,-0.4869,0.24579,0.047268,-0.809439,1.35017,-0.00737941,-6.95019,2.52701,4860.06
0.988976,-0.19287,0.5,1.25707,-0.644404,0.50417,-0.477884,0.257729,0.0479468,-0.804281,1.3546,-0.00833929,-6.90684,2.53153,4855.71
0.985957,-0.18885,0.5,1.25223,-0.641855,0.504692,-0.483791,0.254645,0.0522163,-0.798808,1.35902,-0.00938463,-6.97281,2.45285,4851.17
0.982985,-0.184869,0.5,1.24746,-0.639118,0.505187,-0.476348,0.273497,0.0494176,-0.79342,1.36275,-0.010374,-6.86049,2.47768,4852.72
0.980059,-0.180927,0.5,1.24257,-0.636469,0.505757,-0.4879,0.264666,0.0569086,-0.787547,1.36662,-0.0115132,-6.97434,2.36084,4844.74
0.980059,-0.180927,0.5,1.23776,-0.633644,0.506423,-0.480909,0.282221,0.0665968,-0.773106,1.35815,-0.0128465,-6.7989,2.33304,4833.52
0.977179,-0.177026,0.5,1.23298,-0.630656,0.506965,-0.478087,0.298489,0.0541278,-0.767388,1.36089,-0.0139301,-6.71436,2.31529,4845.49
0.974346,-0.173167,0.5,1.22802,-0.627855,0.507633,-0.494724,0.279773,0.0667457,-0.761032,1.36406,-0.0152663,-6.89881,2.16709,4831.35
0.971559,-0.169351,0.5,1.22349,-0.624693,0.508195,-0.453351,0.31596,0.0561583,-0.755778,1.36602,-0.0163906,-6.63085,2.4324,4841.05
0.968819,-0.16558,0.5,1.21872,-0.621686,0.508684,-0.476241,0.300341,0.04884,-0.749697,1.36832,-0.0173683,-6.77921,2.19801,4846.29
0.966126,-0.161853,0.5,1.21399,-0.618521,0.509276,-0.471942,0.316216,0.059088,-0.743604,1.37001,-0.0185512,-6.68361,2.21974,4833.2
0.96348,-0.158172,0.5,1.20922,-0.615241,0.509882,-0.477027,0.327684,0.060535,-0.737217,1.37121,-0.0197631,-6.62865,2.14426,4831.69
0.960881,-0.154538,0.5,1.20484,-0.611882,0.510333,-0.437798,0.335544,0.0451065,-0.731868,1.37203,-0.0206661,-6.57291,2.38004,4846.46
0.960881,-0.154538,0.5,1.19981,-0.60849,0.511128,-0.50212,0.338903,0.0794291,-0.71679,1.36186,-0.0222563,-6.53601,1.82223,4807.01
0.958329,-0.150951,0.5,1.1955,-0.605093,0.51169,-0.430628,0.339326,0.0561345,-0.711515,1.36243,-0.02338,-6.5163,2.33889,4835.87
0.955824,-0.147414,0.5,1.19062,-0.601562,0.512285,-0.4874,0.352747,0.0594572,-0.704394,1.36245,-0.0245703,-6.43436,1.84457,4825.45
0.953366,-0.143925,0.5,1.18577,-0.598044,0.513114,-0.484649,0.351503,0.0828411,-0.697215,1.36236,-0.0262288,-6.48776,1.88358,4802.43
0.950955,-0.140487,0.5,1.18147,-0.594339,0.513612,-0.429556,0.370117,0.0497511,-0.691549,1.36156,-0.0272248,-6.3095,2.21295,4837.04
0.948591,-0.1371,0.5,1.17682,-0.59059,0.514182,-0.464344,0.374512,0.0569086,-0.684697,1.36047,-0.0283641,-6.30757,1.88779,4822.61
0.946274,-0.133765,0.5,1.17215,-0.586902,0.515025,-0.466749,0.368527,0.0841868,-0.677631,1.35941,-0.0300494,-6.38282,1.87235,4796.46
0.944004,-0.130482,0.5,1.16774,-0.582902,0.515503,-0.440608,0.399599,0.047792,-0.67121,1.35726,-0.0310062,-6.1012,2.00311,4833.42
0.944004,-0.130482,0.5,1.16315,-0.579002,0.516149,-0.458472,0.389631,0.0645186,-0.657443,1.34556,-0.0322978,-6.15058,1.77692,4809.82
0.94178,-0.127252,0.5,1.15878,-0.574926,0.516832,-0.436654,0.407125,0.068276,-0.651,1.34302,-0.0336647,-6.01857,1.9144,4806.97
0.939604,-0.124076,0.5,1.15408,-0.570908,0.517495,-0.469238,0.401468,0.0662157,-0.643438,1.3405,-0.0349903,-6.05738,1.62342,4808.08
0.937474,-0.120954,0.5,1.14958,-0.566818,0.518138,-0.461182,0.418811,0.0658142,-0.636316,1.33759,-0.0362757,-5.9171,1.66929,4805.92
0.935391,-0.117887,0.5,1.14517,-0.56257,0.518821,-0.440489,0.424328,0.068276,-0.629338,1.33405,-0.0376426,-5.8802,1.76445,4802.22
0.933354,-0.114875,0.5,1.14071,-0.558327,0.519508,-0.445801,0.423935,0.0686095,-0.622061,1.33036,-0.0390161,-5.86813,1.66549,4800.79
0.931364,-0.111919,0.5,1.13622,-0.554023,0.520172,-0.448409,0.429926,0.0663527,-0.614568,1.32631,-0.0403445,-5.80167,1.6081,4801.22
0.929419,-0.109019,0.5,1.13199,-0.549523,0.520828,-0.42222,0.449588,0.0655488,-0.607723,1.32151,-0.0416567,-5.64485,1.75224,4799.55
0.929419,-0.109019,0.5,1.12746,-0.545139,0.521448,-0.452923,0.437976,0.0619343,-0.594122,1.30836,-0.0428966,-5.65489,1.42815,4801.22
0.92752,-0.106175,0.5,1.12326,-0.540642,0.522096,-0.419874,0.449266,0.0647032,-0.587209,1.3034,-0.044192,-5.55098,1.65242,4796.48
0.925667,-0.103389,0.5,1.11882,-0.536098,0.522773,-0.443133,0.453965,0.0676389,-0.579461,1.29813,-0.0455461,-5.50205,1.41529,4792.01
0.92386,-0.10066,0.5,1.11455,-0.531556,0.523518,-0.426865,0.453703,0.0744391,-0.572066,1.29269,-0.0470363,-5.48544,1.50858,4784.68
0.922097,-0.0979876,0.5,1.11016,-0.526897,0.524127,-0.438679,0.465534,0.0608267,-0.56418,1.28673,-0.048254,-5.35304,1.36093,4796.66
0.920379,-0.0953734,0.5,1.10626,-0.522025,0.524686,-0.389494,0.486685,0.0558129,-0.557637,1.27995,-0.0493714,-5.17711,1.67422,4797.67
0.918706,-0.0928171,0.5,1.10215,-0.517292,0.525384,-0.410204,0.472859,0.0697825,-0.550338,1.27342,-0.0507684,-5.27146,1.44497,4782.27
0.918706,-0.0928171,0.5,1.09763,-0.512527,0.526085,-0.451339,0.476021,0.069985,-0.536785,1.25913,-0.0521694,-5.14286,1.09369,4781.57
0.917078,-0.0903187,0.5,1.09351,-0.507683,0.526837,-0.411907,0.483916,0.0751715,-0.529302,1.25209,-0.0536743,-5.06417,1.36919,4775.19
0.915493,-0.0878785,0.5,1.08914,-0.502736,0.527638,-0.437214,0.494224,0.0800543,-0.520928,1.24457,-0.055277,-4.9606,1.10691,4768.72
0.913951,-0.0854965,0.5,1.08559,-0.497796,0.528035,-0.354385,0.493501,0.0396222,-0.514909,1.2369,-0.0560702,-4.89121,1.65897,4808.76
0.912453,-0.0831727,0.5,1.08138,-0.492808,0.528791,-0.420232,0.498309,0.0754811,-0.506784,1.22891,-0.0575813,-4.85232,1.08678,4764.51
0.910998,-0.0809071,0.5,1.0774,-0.487729,0.529285,-0.397771,0.507431,0.0494176,-0.499205,1.22047,-0.0585706,-4.71365,1.25364,4794.24
0.910998,-0.0809071,0.5,1.0735,-0.482592,0.529827,-0.389756,0.51321,0.0541456,-0.487501,1.20505,-0.0596546,-4.59405,1.21702,4783.53
0.909586,-0.0786997,0.5,1.06942,-0.47746,0.530538,-0.406965,0.512683,0.0709556,-0.479518,1.19628,-0.0610751,-4.57366,1.04995,4766.36
0.908215,-0.0765503,0.5,1.06566,-0.47221,0.531065,-0.375738,0.524453,0.0527046,-0.472346,1.18698,-0.0621302,-4.41805,1.23677,4785.26
0.906886,-0.0744588,0.5,1.06168,-0.467002,0.531747,-0.398021,0.520285,0.0681569,-0.464381,1.17763,-0.0634947,-4.42037,1.00854,4765.71
0.905598,-0.072425,0.5,1.05786,-0.461706,0.532387,-0.381455,0.529139,0.0638755,-0.456789,1.16784,-0.0647734,-4.29151,1.09906,4770.66
0.904351,-0.0704488,0.5,1.05409,-0.456251,0.532987,-0.377227,0.544996,0.0599216,-0.449202,1.15741,-0.065973,-4.1255,1.06722,4771.7
0.903145,-0.0685299,0.5,1.05031,-0.450983,0.53357,-0.37756,0.526206,0.0582484,-0.441485,1.14736,-0.0671391,-4.21213,1.01438,4772.11
0.901978,-0.066668,0.5,1.0465,-0.445468,0.534205,-0.389868,0.56478,0.0650635,-0.433564,1.1364,-0.0684099,-3.86531,0.883424,4761.89
0.901978,-0.066668,0.5,1.04304,-0.439996,0.534761,-0.345417,0.54661,0.0555152,-0.423191,1.11999,-0.0695213,-3.91949,1.13822,4772.04
0.90085,-0.0648627,0.5,1.03935,-0.434417,0.535302,-0.369022,0.557382,0.054092,-0.415492,1.10866,-0.0706042,-3.76549,0.888744,4769.68
0.899761,-0.0631137,0.5,1.03552,-0.428916,0.535957,-0.382872,0.549567,0.065388,-0.407262,1.09741,-0.0719132,-3.77299,0.767237,4757.26
0.89871,-0.0614206,0.5,1.03189,-0.423318,0.536559,-0.361947,0.559308,0.0601777,-0.399545,1.08569,-0.073118,-3.62295,0.879744,4762.48
0.897697,-0.0597829,0.5,1.02831,-0.417727,0.537198,-0.357994,0.558534,0.0638517,-0.391834,1.07383,-0.0743963,-3.57105,0.842022,4756.64
0.896722,-0.0582001,0.5,1.025,-0.411955,0.537681,-0.330531,0.576601,0.0482565,-0.384836,1.06127,-0.0753623,-3.35825,0.985723,4770.66
0.895782,-0.0566718,0.5,1.02134,-0.40622,0.538323,-0.365211,0.572944,0.0641078,-0.376687,1.04865,-0.0766457,-3.33887,0.671045,4751.14
0.894879,-0.0551974,0.5,1.01792,-0.400482,0.538887,-0.342416,0.573302,0.056325,-0.369115,1.03585,-0.0777733,-3.25006,0.817123,4760.07
0.894879,-0.0551974,0.5,1.01447,-0.394831,0.539392,-0.343964,0.564489,0.0504835,-0.358786,1.0189,-0.078784,-3.20407,0.719282,4763.25
0.89401,-0.0537762,0.5,1.01122,-0.388985,0.539925,-0.324719,0.583996,0.0532822,-0.351639,1.00563,-0.0798507,-2.98693,0.816101,4757.78
0.893177,-0.0524077,0.5,1.00785,-0.383207,0.540564,-0.336676,0.577253,0.0637802,-0.34403,0.992399,-0.0811275,-2.98037,0.669546,4746.78
0.892378,-0.0510912,0.5,1.00449,-0.377411,0.54105,-0.336128,0.579069,0.0486078,-0.336334,0.978959,-0.0821006,-2.87098,0.636465,4761.89
0.891612,-0.0498259,0.5,1.00119,-0.371498,0.54161,-0.329578,0.590755,0.0558844,-0.328735,0.965015,-0.0832194,-2.7134,0.637599,4750.73
0.890878,-0.0486113,0.5,0.997956,-0.365736,0.542092,-0.323058,0.5756,0.0481493,-0.321234,0.951374,-0.0841833,-2.74458,0.630674,4758.7
0.890177,-0.0474464,0.5,0.994995,-0.359868,0.542546,-0.295821,0.5862,0.0454102,-0.314454,0.937266,-0.0850924,-2.57093,0.774433,4758.77
0.890177,-0.0474464,0.5,0.991626,-0.353969,0.543175,-0.336575,0.589406,0.0628454,-0.304347,0.919566,-0.0863506,-2.45856,0.401565,4739.61
0.889508,-0.0463305,0.5,0.988574,-0.348018,0.54361,-0.304866,0.594503,0.0434094,-0.297201,0.905061,-0.0872196,-2.33158,0.620068,4760.28
0.888869,-0.0452629,0.5,0.985614,-0.342132,0.544084,-0.295708,0.587947,0.0474109,-0.290238,0.890609,-0.0881687,-2.29952,0.612809,4752.25
0.88826,-0.0442425,0.5,0.982626,-0.336245,0.544614,-0.298513,0.588147,0.0528713,-0.2831,0.876008,-0.0892272,-2.20659,0.541919,4746.34
0.88768,-0.0432686,0.5,0.979743,-0.330427,0.544963,-0.288032,0.581257,0.0349538,-0.27619,0.861475,-0.089927,-2.15972,0.574363,4763.86
0.887129,-0.0423402,0.5,0.976756,-0.324443,0.545405,-0.298417,0.597793,0.0440823,-0.268882,0.846309,-0.0908095,-1.95144,0.448876,4750.57
0.886606,-0.0414564,0.5,0.973888,-0.318621,0.545891,-0.28652,0.581641,0.0485304,-0.261847,0.831494,-0.091781,-1.99318,0.500244,4747.07
0.88611,-0.0406162,0.5,0.971044,-0.312726,0.546318,-0.284114,0.58893,0.0427127,-0.254803,0.816329,-0.0926361,-1.83288,0.462613,4752.22
0.88611,-0.0406162,0.5,0.968016,-0.306791,0.546833,-0.302544,0.592949,0.0514899,-0.245718,0.798524,-0.0936669,-1.70589,0.275354,4741.44
0.88564,-0.0398187,0.5,0.965385,-0.300946,0.547146,-0.269354,0.598514,0.0320251,-0.239235,0.783382,-0.0942924,-1.57507,0.487634,4761.06
0.885197,-0.0390628,0.5,0.962585,-0.295069,0.54762,-0.279743,0.587167,0.0473335,-0.232166,0.768017,-0.09524,-1.5739,0.340813,4742.02
0.884777,-0.0383474,0.5,0.959848,-0.289139,0.548059,-0.273426,0.592413,0.0438441,-0.225213,0.752374,-0.0961177,-1.43008,0.352819,4746.85
0.884383,-0.0376716,0.5,0.957278,-0.28325,0.54841,-0.256776,0.588304,0.035061,-0.218686,0.736735,-0.0968196,-1.36762,0.423596,4754.06
0.884011,-0.0370342,0.5,0.954827,-0.277488,0.548653,-0.244831,0.575648,0.0243307,-0.212448,0.721361,-0.0973067,-1.35749,0.452882,4762.56
0.883663,-0.0364341,0.5,0.952117,-0.271651,0.54906,-0.270817,0.583058,0.0406107,-0.205362,0.705652,-0.0981197,-1.20355,0.217489,4743.9
0.883663,-0.0364341,0.5,0.949483,-0.265878,0.549489,-0.263112,0.57683,0.0428437,-0.197461,0.68833,-0.0989774,-1.14837,0.24798,4743.58
0.883336,-0.0358703,0.5,0.947174,-0.260023,0.549707,-0.230641,0.584928,0.0218,-0.191516,0.672457,-0.0994139,-0.987067,0.432088,4763.76
0.88303,-0.0353415,0.5,0.944607,-0.254282,0.550207,-0.256431,0.573454,0.0499238,-0.184733,0.656823,-0.100413,-0.987721,0.180527,4732.07
0.882744,-0.0348467,0.5,0.942201,-0.248475,0.550493,-0.240419,0.580145,0.0285942,-0.17837,0.640886,-0.100986,-0.828603,0.278282,4756.66
0.882478,-0.0343847,0.5,0.939896,-0.24273,0.550766,-0.23026,0.573933,0.0273318,-0.172253,0.625037,-0.101533,-0.783595,0.297339,4753.82
0.882231,-0.0339543,0.5,0.937616,-0.23697,0.551003,-0.227813,0.575502,0.0236161,-0.166153,0.609046,-0.102006,-0.669763,0.267691,4756.64
0.882002,-0.0335543,0.5,0.93536,-0.231366,0.551199,-0.22536,0.559831,0.0195491,-0.160073,0.593435,-0.102397,-0.686699,0.24564,4759.6
0.88179,-0.0331836,0.5,0.933131,-0.225624,0.551587,-0.222632,0.573601,0.0388005,-0.154024,0.577322,-0.103174,-0.480036,0.226821,4739.41
0.88179,-0.0331836,0.5,0.930989,-0.220059,0.551801,-0.214064,0.55596,0.0213653,-0.147595,0.560627,-0.103602,-0.513417,0.243945,4759.09
0.881595,-0.0328409,0.5,0.928736,-0.214335,0.55205,-0.225056,0.571849,0.0248547,-0.141423,0.544483,-0.104099,-0.289216,0.122121,4752.22
0.881415,-0.0325251,0.5,0.926843,-0.20874,0.552153,-0.189096,0.558951,0.0103373,-0.136284,0.528645,-0.104306,-0.298593,0.353033,4766.71
0.88125,-0.0322349,0.5,0.924829,-0.203192,0.552348,-0.201196,0.5543,0.0195193,-0.130736,0.512871,-0.104697,-0.224363,0.20081,4754.96
0.8811,-0.0319692,0.5,0.922504,-0.19772,0.55265,-0.232285,0.546659,0.0301246,-0.124212,0.497252,-0.1053,-0.179618,-0.0452667,4745.62
